# TOPAS Version: 3.9
# Parameter File: pristine_temp.txt
# Results for scorer: DosePhantom
# Scored in component: Phantom
# X in 1 bin  of 30 cm
# Y in 1 bin  of 30 cm
# Z in 301 bins of 0.0996678 cm
# DoseToMedium ( Gy ) : Sum   
0, 0, 0, 9.984388071870853e-08
0, 0, 1, 1.02161592963057e-07
0, 0, 2, 1.024445381858641e-07
0, 0, 3, 1.034093486396159e-07
0, 0, 4, 1.035984169561743e-07
0, 0, 5, 1.037250498825415e-07
0, 0, 6, 1.04631972419611e-07
0, 0, 7, 1.048100273237651e-07
0, 0, 8, 1.053715550369816e-07
0, 0, 9, 1.056203444704806e-07
0, 0, 10, 1.063234691400794e-07
0, 0, 11, 1.064717594090325e-07
0, 0, 12, 1.063758006125681e-07
0, 0, 13, 1.070240429612568e-07
0, 0, 14, 1.074493951591649e-07
0, 0, 15, 1.081277147818582e-07
0, 0, 16, 1.090136834136501e-07
0, 0, 17, 1.090043042495381e-07
0, 0, 18, 1.088833059270655e-07
0, 0, 19, 1.095292816444271e-07
0, 0, 20, 1.094575523552521e-07
0, 0, 21, 1.103975435512439e-07
0, 0, 22, 1.109965097612076e-07
0, 0, 23, 1.106795721739218e-07
0, 0, 24, 1.119039367836194e-07
0, 0, 25, 1.120039030411135e-07
0, 0, 26, 1.121130637216083e-07
0, 0, 27, 1.1219943019114e-07
0, 0, 28, 1.129412368072735e-07
0, 0, 29, 1.135258642648296e-07
0, 0, 30, 1.13185663508375e-07
0, 0, 31, 1.13733271689398e-07
0, 0, 32, 1.145692465343018e-07
0, 0, 33, 1.144439139011411e-07
0, 0, 34, 1.148378458992738e-07
0, 0, 35, 1.152359345724108e-07
0, 0, 36, 1.155516571316184e-07
0, 0, 37, 1.160376186248868e-07
0, 0, 38, 1.170513925785599e-07
0, 0, 39, 1.170492325286432e-07
0, 0, 40, 1.170789403204253e-07
0, 0, 41, 1.17563615731342e-07
0, 0, 42, 1.186903730854283e-07
0, 0, 43, 1.189565850268082e-07
0, 0, 44, 1.20136306236418e-07
0, 0, 45, 1.193736238747078e-07
0, 0, 46, 1.192557022022811e-07
0, 0, 47, 1.201167094677658e-07
0, 0, 48, 1.200880745955146e-07
0, 0, 49, 1.205896182909783e-07
0, 0, 50, 1.21374526429463e-07
0, 0, 51, 1.215194487258486e-07
0, 0, 52, 1.211233069398077e-07
0, 0, 53, 1.220798253598332e-07
0, 0, 54, 1.226371750817634e-07
0, 0, 55, 1.232967719033695e-07
0, 0, 56, 1.236252558101114e-07
0, 0, 57, 1.238854991925109e-07
0, 0, 58, 1.244764717966973e-07
0, 0, 59, 1.242934359879655e-07
0, 0, 60, 1.248725993718836e-07
0, 0, 61, 1.253508656873237e-07
0, 0, 62, 1.267942337790373e-07
0, 0, 63, 1.266179623371499e-07
0, 0, 64, 1.268131200049538e-07
0, 0, 65, 1.270038296752318e-07
0, 0, 66, 1.280873789255565e-07
0, 0, 67, 1.284536637058409e-07
0, 0, 68, 1.281763672977831e-07
0, 0, 69, 1.286646806875069e-07
0, 0, 70, 1.293807940783154e-07
0, 0, 71, 1.30088963601338e-07
0, 0, 72, 1.311324240305112e-07
0, 0, 73, 1.3023282008362e-07
0, 0, 74, 1.319860842841081e-07
0, 0, 75, 1.319941844712957e-07
0, 0, 76, 1.330233772023348e-07
0, 0, 77, 1.332887222815771e-07
0, 0, 78, 1.341247752861818e-07
0, 0, 79, 1.350915823650212e-07
0, 0, 80, 1.353679977000866e-07
0, 0, 81, 1.362054433684534e-07
0, 0, 82, 1.360647559067729e-07
0, 0, 83, 1.365357604754536e-07
0, 0, 84, 1.37045049086737e-07
0, 0, 85, 1.382015284434601e-07
0, 0, 86, 1.386901686828423e-07
0, 0, 87, 1.391055661770224e-07
0, 0, 88, 1.405554286293409e-07
0, 0, 89, 1.408516112633151e-07
0, 0, 90, 1.408381535838998e-07
0, 0, 91, 1.421772140020039e-07
0, 0, 92, 1.425950273414855e-07
0, 0, 93, 1.435653302905848e-07
0, 0, 94, 1.436990118008907e-07
0, 0, 95, 1.450454902851561e-07
0, 0, 96, 1.455971556652003e-07
0, 0, 97, 1.468353048039717e-07
0, 0, 98, 1.473403585805499e-07
0, 0, 99, 1.483764719978353e-07
0, 0, 100, 1.491624601612784e-07
0, 0, 101, 1.502759374716334e-07
0, 0, 102, 1.509728662085763e-07
0, 0, 103, 1.52273869957753e-07
0, 0, 104, 1.535602649482826e-07
0, 0, 105, 1.547755914543814e-07
0, 0, 106, 1.547806078860958e-07
0, 0, 107, 1.563674771887236e-07
0, 0, 108, 1.568625549452918e-07
0, 0, 109, 1.588483939940488e-07
0, 0, 110, 1.592086960044981e-07
0, 0, 111, 1.616382689917373e-07
0, 0, 112, 1.621961160935825e-07
0, 0, 113, 1.637634596818316e-07
0, 0, 114, 1.653662309308856e-07
0, 0, 115, 1.666963385105191e-07
0, 0, 116, 1.689430888518473e-07
0, 0, 117, 1.694989322231777e-07
0, 0, 118, 1.710913863917085e-07
0, 0, 119, 1.72964234934625e-07
0, 0, 120, 1.744915749668507e-07
0, 0, 121, 1.766631498867355e-07
0, 0, 122, 1.793634254454446e-07
0, 0, 123, 1.812912415743995e-07
0, 0, 124, 1.8318459638067e-07
0, 0, 125, 1.84791161927933e-07
0, 0, 126, 1.879745781252495e-07
0, 0, 127, 1.89814144846423e-07
0, 0, 128, 1.923877306353461e-07
0, 0, 129, 1.952389254711306e-07
0, 0, 130, 1.984706727853336e-07
0, 0, 131, 2.008382580243051e-07
0, 0, 132, 2.046366347485673e-07
0, 0, 133, 2.087909365400265e-07
0, 0, 134, 2.120515318893013e-07
0, 0, 135, 2.166368773259819e-07
0, 0, 136, 2.205851075132159e-07
0, 0, 137, 2.266378658077883e-07
0, 0, 138, 2.318317484650834e-07
0, 0, 139, 2.370014584585078e-07
0, 0, 140, 2.445908648951445e-07
0, 0, 141, 2.517758161957317e-07
0, 0, 142, 2.599928450308653e-07
0, 0, 143, 2.696077956443332e-07
0, 0, 144, 2.809187265029323e-07
0, 0, 145, 2.935306042672892e-07
0, 0, 146, 3.085520177137369e-07
0, 0, 147, 3.259442280523217e-07
0, 0, 148, 3.487348294584081e-07
0, 0, 149, 3.783001716328727e-07
0, 0, 150, 4.167274028077372e-07
0, 0, 151, 4.646414595299575e-07
0, 0, 152, 5.080378286947962e-07
0, 0, 153, 5.159495231055189e-07
0, 0, 154, 4.521331788964744e-07
0, 0, 155, 3.188249024788092e-07
0, 0, 156, 1.726264571288993e-07
0, 0, 157, 6.597903734473221e-08
0, 0, 158, 1.849792852226528e-08
0, 0, 159, 4.309339995955952e-09
0, 0, 160, 1.189097487142021e-09
0, 0, 161, 8.179320554191349e-10
0, 0, 162, 6.598864787932257e-10
0, 0, 163, 7.164100424006392e-10
0, 0, 164, 6.37280284099262e-10
0, 0, 165, 5.971372840640754e-10
0, 0, 166, 7.316939276691414e-10
0, 0, 167, 6.225083226674144e-10
0, 0, 168, 6.324973877980256e-10
0, 0, 169, 4.646566187371803e-10
0, 0, 170, 5.429376392918073e-10
0, 0, 171, 5.557466709049663e-10
0, 0, 172, 5.627978083566632e-10
0, 0, 173, 5.625943599874006e-10
0, 0, 174, 4.932801944690368e-10
0, 0, 175, 6.756572523691773e-10
0, 0, 176, 5.997142782376841e-10
0, 0, 177, 4.878491499660242e-10
0, 0, 178, 5.578070783052169e-10
0, 0, 179, 6.658861240183001e-10
0, 0, 180, 5.589069762557131e-10
0, 0, 181, 5.779896561364239e-10
0, 0, 182, 4.662758512630205e-10
0, 0, 183, 6.163229371303203e-10
0, 0, 184, 5.737609276579292e-10
0, 0, 185, 4.92047402822493e-10
0, 0, 186, 4.546585330444941e-10
0, 0, 187, 5.338809949684276e-10
0, 0, 188, 5.414423354110909e-10
0, 0, 189, 5.826057414282104e-10
0, 0, 190, 5.642113443116159e-10
0, 0, 191, 5.685688031498159e-10
0, 0, 192, 7.06564751151717e-10
0, 0, 193, 5.785819046089102e-10
0, 0, 194, 6.084885373347504e-10
0, 0, 195, 5.265876068527575e-10
0, 0, 196, 4.632397521131537e-10
0, 0, 197, 4.685494214839991e-10
0, 0, 198, 4.376214390866551e-10
0, 0, 199, 4.346700777091428e-10
0, 0, 200, 4.58577398276816e-10
0, 0, 201, 4.834235789452634e-10
0, 0, 202, 5.110076251035878e-10
0, 0, 203, 5.040631800845574e-10
0, 0, 204, 4.421673860388609e-10
0, 0, 205, 5.028704119780514e-10
0, 0, 206, 3.825668393186987e-10
0, 0, 207, 4.72851868771329e-10
0, 0, 208, 3.487067856688952e-10
0, 0, 209, 3.274340243386575e-10
0, 0, 210, 5.452853168996796e-10
0, 0, 211, 4.246957230336079e-10
0, 0, 212, 5.761596755249343e-10
0, 0, 213, 3.079168031661084e-10
0, 0, 214, 3.475738308278409e-10
0, 0, 215, 3.36640160192303e-10
0, 0, 216, 5.055600382775083e-10
0, 0, 217, 3.945591631193679e-10
0, 0, 218, 3.620841959595111e-10
0, 0, 219, 3.517343361014724e-10
0, 0, 220, 3.450303376340003e-10
0, 0, 221, 3.092512912417078e-10
0, 0, 222, 3.923829039464977e-10
0, 0, 223, 2.990707959060757e-10
0, 0, 224, 3.393354486291855e-10
0, 0, 225, 2.521763076135386e-10
0, 0, 226, 2.973180035503731e-10
0, 0, 227, 3.856893138198814e-10
0, 0, 228, 3.41412620397108e-10
0, 0, 229, 2.497816675717246e-10
0, 0, 230, 2.569209289760011e-10
0, 0, 231, 2.952060262906286e-10
0, 0, 232, 3.549886495868293e-10
0, 0, 233, 3.414142857316449e-10
0, 0, 234, 4.386550289670055e-10
0, 0, 235, 3.025865946693074e-10
0, 0, 236, 3.900282319335702e-10
0, 0, 237, 5.0649157090632e-10
0, 0, 238, 3.796943315315104e-10
0, 0, 239, 3.065345199892988e-10
0, 0, 240, 2.643660290679861e-10
0, 0, 241, 3.625359179526555e-10
0, 0, 242, 3.581369367733345e-10
0, 0, 243, 3.005489468410616e-10
0, 0, 244, 2.875845672711819e-10
0, 0, 245, 3.499031897558069e-10
0, 0, 246, 4.105904782836234e-10
0, 0, 247, 3.934004788597179e-10
0, 0, 248, 3.143983406950213e-10
0, 0, 249, 2.990008240999487e-10
0, 0, 250, 3.198293851980338e-10
0, 0, 251, 2.380255992306957e-10
0, 0, 252, 2.839446455737971e-10
0, 0, 253, 2.999581971696585e-10
0, 0, 254, 4.157021948891781e-10
0, 0, 255, 2.81998147055873e-10
0, 0, 256, 2.900225892776831e-10
0, 0, 257, 2.791101239019156e-10
0, 0, 258, 2.623238015697638e-10
0, 0, 259, 2.737930715479564e-10
0, 0, 260, 2.688416711471575e-10
0, 0, 261, 2.65607258409517e-10
0, 0, 262, 2.628546547089883e-10
0, 0, 263, 2.983764069153239e-10
0, 0, 264, 2.838846657748917e-10
0, 0, 265, 2.595360593105056e-10
0, 0, 266, 2.147820948872337e-10
0, 0, 267, 2.633057105683179e-10
0, 0, 268, 3.072586074459593e-10
0, 0, 269, 2.711092461638032e-10
0, 0, 270, 2.28957394710072e-10
0, 0, 271, 2.481763961004191e-10
0, 0, 272, 2.441194746349851e-10
0, 0, 273, 2.976669466470128e-10
0, 0, 274, 3.349688582066079e-10
0, 0, 275, 3.575637286257205e-10
0, 0, 276, 3.033414630593256e-10
0, 0, 277, 2.56235366258295e-10
0, 0, 278, 3.523914771097481e-10
0, 0, 279, 2.118125258521175e-10
0, 0, 280, 2.262217912996078e-10
0, 0, 281, 1.847793723586122e-10
0, 0, 282, 2.696124157264279e-10
0, 0, 283, 2.276833166448e-10
0, 0, 284, 2.769531548540982e-10
0, 0, 285, 2.223478484664199e-10
0, 0, 286, 3.129762837783545e-10
0, 0, 287, 2.646854679877464e-10
0, 0, 288, 2.529060572076247e-10
0, 0, 289, 1.221598239231625e-10
0, 0, 290, 2.280483996086602e-10
0, 0, 291, 1.500659319031428e-10
0, 0, 292, 2.465440074317371e-10
0, 0, 293, 1.635243468411929e-10
0, 0, 294, 1.48080922524052e-10
0, 0, 295, 2.057264358867883e-10
0, 0, 296, 2.206751309463684e-10
0, 0, 297, 1.93800628323082e-10
0, 0, 298, 2.683132882541628e-10
0, 0, 299, 1.867651866493958e-10
0, 0, 300, 2.704141910392366e-10
